# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
11257.29058203589,3936530
11274.85908952999,3944290
11292.41052798354,3952012
11309.9853106574,3959810
11327.56251450082,3967664
11345.13665275681,3975518
11362.71408328022,3983326
11380.29058203619,3991068
11397.85908953034,3998910
11415.4196755295,4006760
11432.99377028056,4014672
11450.56676088941,4022616
11468.14213744676,4030496
11485.71501327712,4038380
11503.29058203716,4046262
11520.85162301392,4054120
11538.41967553071,4061982
11538.41967553071,4061982
11555.99377028187,4069846
11573.56676089079,4077736
11591.14213744817,4085642
11608.71501327857,4093584
11626.29058203865,4101602
11643.85162301543,4109608
11661.41967553222,4117604
11678.99377028338,4125630
11696.5667608923,4133684
11714.1421374497,4141758
11731.71501328015,4149814
11749.29058204029,4157882
11766.85162301711,4165920
11766.85162301711,4165920
11784.41967553393,4173962
11801.99377028515,4181994
11819.56676089413,4189988
11837.14124659657,4197990
11854.71501328206,4205938
11872.2905820422,4213924
11889.85162301904,4221932
11907.4196755359,4229868
11924.98990333474,4237834
11942.56676089604,4245734
11942.56676089604,4245734
11960.1438816587,4253692
11977.72138967213,4261696
11995.29058204405,4269702
12012.85162302087,4277734
12030.41967553769,4285730
12047.98990333653,4293816
12065.56676089784,4301902
12083.14124660023,4309918
12100.7150132857,4317902
12118.29058204583,4325860
12135.85162302262,4333896
12153.41967553942,4341904
12170.98990333823,4349868
12188.56676089947,4357864
12206.1412466018,4365850
12223.7150132872,4373928
12241.29058204728,4382006
12258.85162302403,4390070
12276.4196755408,4398136
12293.9899033396,4406174
12293.9899033396,4406174
12311.56676090087,4414262
12329.14124660324,4422288
12346.71501328867,4430256
12364.29058204876,4438312
12381.8535866675,4446384
12399.41469563776,4454542
12416.989903341,4462652
12434.56676090221,4470718
12452.14124660451,4478790
12469.7150132899,4486778
12487.29058204998,4494830
12504.8535866687,4502806
12522.41469563895,4510834
12539.98990334213,4518792
12557.56676090331,4526804
12575.14124660561,4534868
12592.71501329098,4542948
12610.29058205102,4551036
12627.85358666975,4559154
12645.41469564,4567320
12662.98990334323,4575422
12680.5667609045,4583534
12698.14124660686,4591596
12715.7150132923,4599688
12733.2905820524,4607754
12733.2905820524,4607754
12750.85358667119,4615800
12768.4214123235,4623858
12785.98990334478,4631906
12803.56676090604,4640068
12821.14124660837,4648224
12838.71421416678,4656428
12856.28843492182,4664448
12873.85358667259,4672486
12873.85358667259,4672486
12891.42141232486,4680540
12891.42141232486,4680540
12908.98531067579,4688552
12926.56251451935,4696692
12944.13966942451,4704826
12961.71421416802,4712944
12979.28843492307,4721050
12996.85358667383,4729114
13014.42141232615,4737194
13031.98531067718,4745198
13049.56251452084,4753304
13067.13966942607,4761376
13067.13966942607,4761376
13084.71421416967,4769452
13102.28843492478,4777488
13119.85358667559,4785452
13137.42141232793,4793518
13154.98531067897,4801564
13172.56251452262,4809696
13190.13966942788,4817804
13207.71421417147,4825940
13207.71421417147,4825940
13225.28843492659,4834130
13242.85358667739,4842246
13260.42141232975,4850410
13277.98531068078,4858528
13295.56251452444,4866680
13313.13966942968,4874912
13330.71421417326,4883062
13348.28843492838,4891178
13365.85358667919,4899250
13383.42141233153,4907236
13400.98531068251,4915264
13418.5625145261,4923326
13436.1396694313,4931368
13453.71421417482,4939414
13471.28843492987,4947442
13488.85358668064,4955564
13506.42141233295,4963662
13523.98531068391,4971666
13541.5625145275,4979718
13559.1396694327,4987724
13576.71421417623,4995718
13594.28843493128,5003712
13611.85358668205,5011716
13629.42141233436,5019688
13646.98531068536,5027642
13646.98531068536,5027642
13664.56251452898,5035644
13682.13966943419,5043584
13699.71421417776,5051506
13717.28843493286,5059394
13734.84592339542,5067294
13752.42141233597,5075226
13769.98531068698,5083150
13787.5625145306,5091104
13805.13966943582,5099046
13822.71421417937,5107008
13840.28966056866,5115030
13857.85347050296,5123056
13875.41909697056,5131122
13892.98531068824,5139096
13910.56251453177,5147084
13928.13966943687,5155126
13945.71421418031,5163174
13963.28966056955,5171328
13980.85347050385,5179518
13998.42182240921,5187664
14015.98531068926,5195908
14033.56251453284,5204136
14033.56251453284,5204136
14051.13966943804,5212428
14068.71421418155,5220668
14086.28966057084,5228880
14103.85347050517,5237146
14121.42182241048,5245306
14138.98531069047,5253500
14156.56251453403,5261692
14174.13966943924,5269824
14191.71421418279,5278028
14209.28966057212,5286176
14226.85347050648,5294378
14244.4218224119,5302548
14261.98531069206,5310648
14279.56251453579,5318810
14297.13966944115,5326898
14314.71421418483,5335120
14332.28966057428,5343308
14349.85347050874,5351462
14367.42182241424,5359684
14384.98531069447,5367744
14402.56251453824,5375934
14420.1381893957,5384044
14437.71421418737,5392206
14455.28966057693,5400360
14472.8534705115,5408502
14490.4218224171,5416648
14490.4218224171,5416648
14507.98531069736,5424654
14525.56251454115,5432660
14543.13818939864,5440660
14560.71399231553,5448662
14578.2896605798,5456698
14595.85347051428,5464734
14595.85347051428,5464734
14613.42182241976,5472804
14630.99843316726,5480982
14648.5747788358,5489152
14666.15270641802,5497388
14683.71844916152,5505642
14701.28966058188,5513876
14701.28966058188,5513876
14718.85347051631,5522158
14718.85347051631,5522158
14736.42182242177,5530330
14753.99843316925,5538622
14753.99843316925,5538622
14771.5747788378,5546892
14789.15270641998,5555176
14806.71844916343,5563476
14824.28966058372,5571704
14841.85347051806,5579930
14859.42182242342,5588072
14876.99843317079,5596268
14894.57477883922,5604488
14912.15270642131,5612652
14929.7184491647,5620834
14947.28966058499,5629000
14964.85347051938,5637144
14982.43005317344,5645294
15000.00240588704,5653494
15017.57771404236,5661708
15035.1527064229,5669844
15052.71844916635,5678006
15070.28966058662,5686108
15087.85347052097,5694286
15105.43005317497,5702470
15123.00240588851,5710658
15140.57771404377,5718868
15158.15270642431,5727044
15175.71844916772,5735264
15193.289660588,5743530
15210.85347052234,5751792
15228.43005317637,5760106
15246.00240588993,5768454
15246.00240588993,5768454
15263.5777140452,5776810
15263.5777140452,5776810
15281.15270642576,5785192
15298.72730698098,5793518
15316.30192844976,5801812
15333.87628885238,5810120
15351.44926883754,5818428
15351.44926883754,5818428
15369.01429092421,5826758
15386.59220956818,5835012
15404.1668125861,5843282
15421.7350050058,5851524
15439.30192845098,5859652
15456.87628885357,5867764
15456.87628885357,5867764
15474.44926883871,5875880
15492.01429092533,5884032
15492.01429092533,5884032
15509.59220956926,5892098
15527.16681258715,5900146
15544.73500500683,5908248
15562.31190674036,5916314
15579.8762888546,5924438
15597.44926883976,5932518
15615.01429092641,5940620
15632.5922095704,5948770
15650.16681258832,5956884
15667.73500500802,5965070
15685.31190674155,5973254
15702.87628885578,5981468
15720.44926884088,5989676
15738.01429092751,5997890
15755.59220957149,6006098
15773.16681258944,6014232
15790.73500500916,6022460
15808.3119067427,6030666
15825.87628885694,6038838
15843.44926884208,6047032
15861.01429092874,6055232
15878.59220957274,6063470
15878.59220957274,6063470
15896.1668125907,6071710
15913.73500501046,6079976
15931.31190674404,6088216
15948.87628885831,6096458
15966.44926884344,6104674
15984.01429093005,6112884
16001.59220957397,6121098
16019.16681259183,6129372
16036.73500501147,6137634
16054.31190674494,6145880
16054.31190674494,6145880
16071.87628885911,6154164
16089.44926884418,6162412
16107.01903923836,6170644
16124.59692805798,6178812
