# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
6727.369414764802,57478
6736.086405899387,57564
6744.738342183638,57658
6753.497585884818,57760
6761.999999999879,57854
6761.999999999884,57854
6770.738342183631,57934
6779.497585884817,58020
6787.999999999882,58114
6787.999999999887,58114
6796.738342183634,58218
6805.497585884819,58332
6814.150625628451,58444
6822.82983484689,58510
6822.82983484689,58510
6831.150625628456,58592
6831.150625628456,58592
6839.723178719578,58662
6848.150625628459,58744
6856.723178719585,58830
6865.234358708344,58926
6873.999999999894,59024
6882.675202465839,59130
6891.234358708341,59248
6891.234358708341,59248
6899.999999999889,59348
6908.675202465834,59454
6917.442787226665,59560
6926.150625628454,59666
6934.938073978202,59754
6934.938073978202,59754
6943.442787226663,59840
6951.999999999887,59896
6951.999999999892,59896
6960.442787226662,59948
6968.999999999885,60002
6968.999999999891,60002
6977.492340141264,60052
6977.492340141264,60052
6985.999999999885,60122
6985.99999999989,60122
6994.492340141263,60182
7002.999999999879,60220
7002.999999999881,60220
7011.648698098074,60266
7019.999999999887,60316
7028.648698098084,60370
7036.999999999893,60438
7045.64869809809,60508
7053.999999999898,60574
7062.648698098093,60650
7070.999999999906,60736
7079.648698098104,60826
7088.05714049068,60928
7096.811688349118,61040
7105.599130644729,61162
7114.0571404907,61298
7122.811688349133,61436
7131.521008224692,61554
7140.160576059192,61648
7148.861810418802,61752
7157.521008224709,61854
7165.999999999958,61952
7165.999999999964,61952
7174.52100822472,62020
7182.999999999966,62104
7182.999999999969,62104
7190.999999999966,62196
7190.999999999967,62196
7198.999999999969,62276
7207.558781322177,62356
7215.99999999998,62446
7223.999999999982,62496
7232.560803278102,62546
7232.560803278102,62546
7240.999999999982,62620
7249.5608032781,62690
7258.330683299389,62760
7267.083504189827,62832
7275.805437502452,62898
7284.330683299369,62968
7293.083504189809,63042
7301.805437502435,63110
7310.330683299357,63184
7319.083504189794,63250
7327.702517793888,63322
7336.369044499291,63396
7345.083504189781,63476
7353.083504189783,63514
7361.083504189784,63544
7361.083504189784,63544
7369.083504189785,63578
7377.083504189786,63610
7384.999999999927,63630
7392.999999999923,63644
7392.999999999927,63644
7401.112443879173,63670
7408.999999999926,63690
7416.999999999926,63706
7425.364393414856,63734
7433.999999999925,63768
7442.364393414854,63800
7442.364393414854,63800
7450.999999999926,63836
7459.364393414856,63870
7467.999999999926,63904
7476.364393414856,63938
7484.999999999923,63970
7484.999999999925,63970
7493.364393414854,64006
7501.999999999925,64040
7501.999999999927,64040
7509.999999999925,64072
7509.999999999929,64072
7517.999999999925,64090
7517.999999999931,64090
7526.189977663732,64112
7534.18997766373,64144
7542.189977663727,64176
7550.189977663723,64208
7558.189977663721,64240
7566.18997766372,64270
7574.189977663722,64304
7582.189977663725,64336
7590.189977663726,64366
7590.189977663726,64366
7598.189977663727,64400
7605.999999999919,64416
7613.999999999919,64432
7621.999999999917,64448
7629.999999999917,64466
7637.999999999919,64488
7645.999999999919,64522
7653.999999999919,64554
7662.343281480346,64586
7662.343281480346,64586
7670.999999999917,64640
7679.343281480344,64690
7687.999999999915,64742
7687.999999999917,64742
7696.343281480341,64794
7696.343281480341,64794
7704.99999999991,64848
7704.999999999916,64848
7713.343281480335,64914
7721.999999999906,64984
7721.999999999913,64984
7730.343281480329,65064
7738.999999999896,65156
7738.9999999999,65156
7747.34328148032,65256
7755.999999999891,65354
7764.419002405211,65442
7773.199217007401,65544
7781.831887385184,65652
7790.41900240521,65772
7799.199217007399,65872
7807.831887385184,65980
7816.419002405208,66086
7825.1992170074,66182
7833.831887385188,66288
7842.609304775466,66396
7851.299789122222,66508
7859.999999999908,66616
7868.609304775485,66724
7877.314003130962,66796
7885.999999999913,66864
7885.999999999918,66864
7894.609304775483,66940
7903.39610255237,67026
7911.999999999908,67104
7911.999999999915,67104
7920.609304775477,67184
7929.396102552365,67274
7937.999999999902,67362
7937.999999999902,67362
7946.441598256491,67442
7954.999999999905,67522
7963.574534106779,67610
7971.999999999906,67696
7980.57453410678,67796
7988.999999999907,67896
7997.607190370034,68008
8006.396102552374,68112
8014.999999999913,68204
8023.60719037003,68306
8031.999999999898,68396
8040.574534106765,68476
8048.999999999894,68544
8057.781535531396,68620
8066.469362172612,68688
8074.999999999892,68766
8074.999999999897,68766
8083.57453410676,68822
8091.999999999886,68860
8091.999999999892,68860
8100.469362172606,68894
8108.999999999889,68944
8108.999999999893,68944
8117.763316880617,69000
8126.064710609414,69054
8134.763316880608,69116
8143.064710609406,69174
8150.999999999875,69202
8159.676732428265,69218
8159.676732428265,69218
8167.999999999873,69256
8176.676732428261,69290
8184.999999999868,69326
8193.676732428255,69370
8202.279998686301,69422
8210.999999999865,69492
8219.676732428255,69554
8227.999999999865,69620
8236.676732428254,69706
8245.188293671619,69792
8253.882974722015,69876
8262.63964167379,69980
8271.188293671625,70074
8279.831398846014,70176
8288.456563180704,70272
8297.188293671628,70376
8297.188293671628,70376
8305.968125541593,70486
8314.456563180705,70582
8314.456563180705,70582
8323.188293671628,70692
8323.188293671628,70692
8331.968125541594,70802
8340.465196513702,70912
8349.188293671608,71022
8357.968125541571,71140
8366.465196513685,71238
8375.062591235695,71332
8383.465196513715,71418
8392.238207842529,71514
8400.999999999898,71598
8409.391798285375,71688
8418.062591235754,71784
8426.391798285376,71886
8435.062591235741,71988
8443.238207842545,72076
8451.999999999894,72142
8451.9999999999,72142
8460.23820784254,72218
8460.23820784254,72218
8468.999999999894,72300
8468.9999999999,72300
8477.252659806451,72386
8485.999999999891,72458
8485.999999999894,72458
8494.252659806465,72530
8502.99999999992,72598
8511.292166311163,72666
8519.99999999992,72738
8528.292166311159,72806
8536.99999999992,72876
8545.590730958073,72962
8554.292166311183,73050
8563.047698102378,73142
8571.590730958087,73236
8580.292166311188,73338
8589.047698102384,73446
8597.590730958093,73566
8606.292166311199,73690
8615.047698102397,73822
8623.590730958105,73948
8632.292166311197,74094
8641.047698102388,74232
8649.590730958096,74356
8658.337583795757,74464
8666.999999999942,74580
8666.999999999944,74580
8675.724800012184,74668
8684.337583795754,74776
8684.337583795754,74776
8692.999999999944,74856
8701.724800012171,74938
8710.461874711249,75032
8719.129158399319,75110
8727.461874711218,75164
8736.176932611972,75214
8744.461874711216,75276
8753.176932611961,75352
8761.4618747112,75430
8761.4618747112,75430
8770.176932611941,75506
8778.705335544235,75588
8787.461874711185,75678
8796.176932611932,75772
8804.70533554422,75858
8813.46187471116,75946
8822.037879721152,76028
8830.730204936262,76118
8839.03787972112,76196
8839.03787972112,76196
8847.730204936252,76264
8856.446436740211,76346
8864.999999999778,76412
8864.999999999778,76412
8873.730204936233,76466
