# time,message_loops * LIMIT + total_messages
367710,60161168
367916,60195670
368122,60228830
368328,60261376
368534,60292970
368740,60323464
368946,60354928
369152,60387158
369358,60418924
369564,60450176
369770,60482074
369976,60514378
370182,60546882
370388,60579288
370594,60615854
370800,60655346
370800,60655346
371006,60695254
371212,60733392
371418,60769318
371624,60802640
371830,60835538
372036,60867694
372242,60899228
372242,60899228
372448,60929866
372654,60961438
372860,60993368
373066,61024358
373272,61056316
373478,61087034
373684,61118838
373890,61151118
374096,61185858
374302,61222972
374508,61262660
374714,61301652
374920,61338844
375126,61373176
375332,61406074
375538,61438904
375744,61470782
375950,61501642
376156,61532210
376362,61564852
376568,61596716
376774,61628686
376980,61661282
377186,61693738
377392,61726892
377598,61760002
377804,61796500
