# time,message_loops * LIMIT + total_messages
225364,44804142
225570,44844868
225776,44885640
225982,44926718
226188,44967922
226394,45009122
226600,45050314
226806,45091522
227012,45132726
227218,45173930
227424,45215132
227630,45256324
227836,45297534
228042,45338718
228248,45379918
228454,45420726
228660,45461514
228866,45502294
229072,45543244
229072,45543244
229278,45584450
229484,45625652
229690,45666854
229896,45708046
230102,45749256
230102,45749256
230308,45790440
230514,45831642
230720,45872420
230926,45912798
231132,45953158
231338,45993930
231544,46035132
231750,46076334
231956,46117536
232162,46158728
232368,46199928
232574,46241122
232780,46282326
232986,46323526
233192,46364730
233398,46405914
233604,46447130
233810,46488332
234016,46529534
234222,46570686
234428,46611466
234634,46652254
234634,46652254
234840,46693036
235046,46734184
235252,46775382
235458,46816588
235664,46857768
235870,46898986
236076,46940188
236282,46981390
236488,47022590
236694,47063784
236900,47104984
237106,47146178
237312,47187128
237312,47187128
237518,47227914
237724,47268708
237930,47309516
238136,47350736
238342,47391766
238548,47431970
238754,47471936
238960,47512084
239166,47552956
239166,47552956
239372,47594154
239578,47635362
239784,47676560
239990,47717744
240196,47758942
240196,47758942
240402,47800164
240608,47841360
240814,47882566
241020,47923768
241226,47964960
241226,47964960
241432,48006156
241638,48047354
241844,48088562
242050,48129760
242256,48170944
242462,48212142
242668,48253364
242874,48294560
243080,48335766
243286,48376968
243492,48418160
243698,48459356
243904,48500554
244110,48541762
244316,48582960
244522,48624144
244728,48665342
244728,48665342
244934,48706564
245140,48747718
245346,48788512
245552,48829302
245758,48870068
245964,48910848
246170,48951630
246376,48992256
246582,49033024
246788,49073794
246994,49114654
247200,49155882
247406,49196976
247612,49237770
247818,49278558
248024,49319478
248230,49360676
248436,49401870
248642,49443082
248848,49484270
249054,49525464
249260,49566658
249260,49566658
249466,49607882
249672,49649080
249878,49690286
249878,49690286
250084,49731488
250290,49772282
250496,49813068
250702,49853544
250908,49894058
251114,49934422
251320,49974762
251526,50015110
251732,50055366
251938,50095996
252144,50136384
252350,50176942
252350,50176942
252556,50217318
252762,50258090
252762,50258090
252968,50298894
253174,50340036
253380,50381228
253586,50422420
253792,50463620
253998,50504836
254204,50545916
254410,50586720
254616,50627444
254822,50667872
255028,50708230
255028,50708230
255234,50748706
255440,50789506
255646,50830488
255646,50830488
255852,50871682
255852,50871682
256058,50912882
256264,50954098
256470,50995290
256676,51036502
256882,51077702
257088,51118726
257294,51159496
257500,51200302
257706,51241198
257912,51282386
258118,51323422
258324,51364210
258530,51405016
258736,51445870
258942,51487080
259148,51528282
259354,51569468
259560,51610650
259766,51651868
259972,51693080
260178,51734268
260384,51775458
260590,51816662
260796,51857882
261002,51899070
261208,51940132
261414,51980656
261620,52021018
261620,52021018
261826,52061376
262032,52102244
262238,52143458
262444,52184640
262650,52225832
262856,52267030
263062,52308258
263268,52349440
263474,52390654
263474,52390654
263680,52431856
263886,52473044
264092,52514226
264298,52555444
264504,52596658
264710,52637840
264916,52678912
265122,52719700
265328,52760514
265534,52801284
265740,52842086
265946,52883066
266152,52924248
266358,52965436
266358,52965436
266564,53006654
266770,53047868
266976,53089050
267182,53130212
267388,53170746
267594,53211148
267800,53251510
268006,53292320
268212,53333522
268418,53374704
268624,53415896
268624,53415896
268830,53457108
268830,53457108
269036,53498324
269242,53539502
269448,53580700
